company_name,location,location_type,sales,url,phone_number
Swami Laboratories Private Limited,Delhi(India),Headquarters,4886300,,
Swana Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,www.gkcco.com,
Swastik Formulations Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Swatantra Soaps Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Switzer Lifescience Private Limited,Gujarat(India),Headquarters,4886300,www.switzerlifescience.com,
Synergist Bio Private Limited,Delhi(India),Headquarters,4886300,,1147563501.0
Synocule Research Labs Private Limited,Telangana(India),Headquarters,4886300,www.synocule.com,8106223033.0
Synod Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Synthetic Research Pharma Laboratories Private Limited,Telangana(India),Headquarters,4886300,www.gmkresearch.com,4029705365.0
Synthiko Exports Private Limited,Maharashtra(India),Headquarters,4886300,,
Synthozyme Laboratories Private Limited,Maharashtra(India),Headquarters,4886300,,
Sysgen Biotec India Limited,Rajasthan(India),Headquarters,4886300,,
Taaj Health Care Chemicals Private Limited,Maharashtra(India),Headquarters,4886300,www.sahastrachemicals.in,9422431739.0
Tabindia Healthcare Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Tabloid Healthcare Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Tainwala Healthcare Products Private Limited,Maharashtra(India),Headquarters,4886300,www.tainwala.in,2249186000.0
Tanishka Microencapsulation Private Limited,Maharashtra(India),Headquarters,4886300,www.tanishkaproducts.com,
Tanishka Pharmaceuticals Private Limited,Himachal Pradesh(India),Headquarters,4886300,www.tanishkapharmaceuticals.com,
Technokraft Products Private Limited,Gujarat(India),Headquarters,4886300,,
Technomac Biomatics Private Limited,Delhi(India),Headquarters,4886300,www.technomacbiomatics.com,9810572401.0
Technova Remedies (India) Private Limited,Maharashtra(India),Headquarters,4886300,www.technovatapes.com,
Tejas Speciality Chemicals Private Limited,Maharashtra(India),Headquarters,4886300,,
Tenet Bio-Pharma Private Limited,Rajasthan(India),Headquarters,4886300,,
Tenfold Pharmaceuticals Private Limited,Rajasthan(India),Headquarters,4886300,,
Texas Laboratories Private Limited,Gujarat(India),Headquarters,4886300,,
Texkare Sciences Private Limited,Maharashtra(India),Headquarters,4886300,,
Thaikkattu Mooss Vaidyaratnam Oushadhasala Private Limited,Kerala(India),Headquarters,4886300,www.vaidyaratnammooss.com,
Thakur Ayurvedic Pharmacy Private Limited,Maharashtra(India),Headquarters,4886300,www.thakurayurvedic.com,9988229455.0
Thoeris Lifesciences Private Limited,Delhi(India),Headquarters,4886300,,
Tinal Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,9821027737.0
Tirupati Interchem Private Limited,Delhi(India),Headquarters,4886300,,
Titan Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,
Top Notch Formulations India Private Limited,Andhra Pradesh(India),Headquarters,4886300,,
Topiox Research Centre Private Limited,Maharashtra(India),Headquarters,4886300,www.topioxresearch.com,9337704707.0
Torin Organics Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Tosar Pharmaceuticals Private Limited,Madhya Pradesh(India),Headquarters,4886300,,
Toyo Ventures Private Limited,Maharashtra(India),Headquarters,4886300,,
Transcend Therapeutics Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Trefoil Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,9327024646.0
Trimurthy Formulations Private Limited,Telangana(India),Headquarters,4886300,,
Triomed Formulations (India) Private Limited,Andhra Pradesh(India),Headquarters,4886300,,
Trios Pharmaceuticals Private Limited,Haryana(India),Headquarters,4886300,,
Tristar Home Products Private Limited,West Bengal(India),Headquarters,4886300,,
Trivet Pharmaceuticals Private Limited,Haryana(India),Headquarters,4886300,,
Triyam Industries Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Troge Scientific Research India Private Limited,Haryana(India),Headquarters,4886300,,
True Medics Private Limited,Haryana(India),Headquarters,4886300,,
Try Bird Healthcare Private Limited,Chandigarh(India),Headquarters,4886300,www.trybirdhealthcare.co.in,9041533333.0
Tt Foot Care Private Limited,Delhi(India),Headquarters,4886300,,
Tune Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,
Twincity Organics Private Limited,Maharashtra(India),Headquarters,4886300,www.twincity.co.in,
Ubs Healthcare Private Limited,Maharashtra(India),Headquarters,4886300,,
Ukb Agro And Food Private Limited,Delhi(India),Headquarters,4886300,,
Ultra Care Biologicals Private Limited,Tamil Nadu(India),Headquarters,4886300,,9884454567.0
Ultra Chiron Pharmaceuticals Private Limited,Chandigarh(India),Headquarters,4886300,,1722210587.0
Ultra Lifesciences India Private Limited,Delhi(India),Headquarters,4886300,,
Uni Biotech Healthcare Private Limited,Haryana(India),Headquarters,4886300,www.unibiotechhealthcare.com,9991703366.0
Uniark Healthcare Private Limited,Haryana(India),Headquarters,4886300,,
Unicare Health Solutions Private Limited,Delhi(India),Headquarters,4886300,,9810404072.0
Unicross Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,
Unimax Lifescience Private Limited,Gujarat(India),Headquarters,4886300,,
Unimed Biosystems Private Limited,Maharashtra(India),Headquarters,4886300,,
Uniphar Biotech Private Limited,Chandigarh(India),Headquarters,4886300,www.unipharbiotech.com,9855826444.0
Uniplus Biotech Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Unitech Pharmaceuticals Private Limited,Punjab(India),Headquarters,4886300,www.pharmaview.info,9815100408.0
United Pharma India Private Limited,Tamil Nadu(India),Headquarters,4886300,,4425354020.0
Unjha Aushadh Nirmanshala Private Limited,Gujarat(India),Headquarters,4886300,,
Unomed Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Us Lifecare Private Limited,Gujarat(India),Headquarters,4886300,,
Uttar Pradesh Drugs And Pharmaceuticals Coompany Limited,West Bengal(India),Headquarters,4886300,,
Uttara Biosciences Private Limited,Maharashtra(India),Headquarters,4886300,,
Uttaranchal Biotech Limited,Delhi(India),Headquarters,4886300,www.axiommax.com,
Vaaman Pesticides Private Limited,Maharashtra(India),Headquarters,4886300,,
Vaccine House India Private Limited,Madhya Pradesh(India),Headquarters,4886300,www.vaccineindia.com,7314077005.0
Vaipa Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,9892039007.0
Vaishali Lifecare Private Limited,Gujarat(India),Headquarters,4886300,www.vaishalilifecare.com,7926870954.0
Vakratund Pharmaceuticals Private Limited,Rajasthan(India),Headquarters,4886300,,
Valiant Life Sciences Private Limited,Madhya Pradesh(India),Headquarters,4886300,www.valiantlifesciences.com,
Vansan Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Vardhman Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Variant Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,,
Vario Pharma Private Limited,Maharashtra(India),Headquarters,4886300,,
Vashisti Consultancy & Developers Private Limited,Telangana(India),Headquarters,4886300,,
Vbss Chemical Fertilizers Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Ved Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,www.vedpharma.com,
Veda Cure Private Limited,Madhya Pradesh(India),Headquarters,4886300,,
Vedamruth Health Sciences Private Limited,Kerala(India),Headquarters,4886300,,
Vedantika Herbals Private Limited,Gujarat(India),Headquarters,4886300,www.vedantikaherbals.com,9953812341.0
Vedic Herbonatics Private Limited,Delhi(India),Headquarters,4886300,,
Vedic Heritage Medicines Private Limited,Maharashtra(India),Headquarters,4886300,,
Vedic Remedies Private Limited,Kerala(India),Headquarters,4886300,www.vedicremedies.com,
Vedya Pharmaceuticals Private Limited,Andhra Pradesh(India),Headquarters,4886300,,
Veekay Products Private Limited,Maharashtra(India),Headquarters,4886300,,
Vegan Pharma Private Limited,Telangana(India),Headquarters,4886300,,
Velnex Life Sciences Private Limited,Maharashtra(India),Headquarters,4886300,,
Velox Biologics Private Limited,Chandigarh(India),Headquarters,4886300,www.veloxbiologics.com,
Veras Pharmaceuticals Private Limited,Andhra Pradesh(India),Headquarters,4886300,,9440193481.0
Vershal Pharmaceuticals Private Limited,Haryana(India),Headquarters,4886300,,
Version Crop Science Private Limited,Maharashtra(India),Headquarters,4886300,,
Vertex Animal Health Private Limited,Delhi(India),Headquarters,4886300,,
Vertex Pharmaceuticals Limited,Madhya Pradesh(India),Headquarters,4886300,,
Vibros Organics Limited,Delhi(India),Headquarters,4886300,,
Victor Cropscience India Private Limited,Telangana(India),Headquarters,4886300,,
Viento Life Sciences Private Limited,Delhi(India),Headquarters,4886300,,
Vikasdaksh Industries Private Limited,Gujarat(India),Headquarters,4886300,,
Vikman Pharmaceutical Private Limited,West Bengal(India),Headquarters,4886300,,
Vikrant Health Care Private Limited,Maharashtra(India),Headquarters,4886300,,
Villi & Puri Scientifica Private Limited,Tamil Nadu(India),Headquarters,4886300,,9884492572.0
Vinay Chem-Pharma Limited,Telangana(India),Headquarters,4886300,,
Vinca Remedies Private Limited,Maharashtra(India),Headquarters,4886300,,
Vinic Lifesciences Private Limited,Gujarat(India),Headquarters,4886300,www.excelsource.co.in,9327302010.0
Vis Industries Private Limited,Telangana(India),Headquarters,4886300,www.regenesis.co.in,
Visa Pharmaceuticals Private Limited,West Bengal(India),Headquarters,4886300,,3326667629.0
Vishnupriya Fertilisers Private Limited,Andhra Pradesh(India),Headquarters,4886300,,9440772594.0
Vision Life Sciences Private Limited,Telangana(India),Headquarters,4886300,,9010180090.0
Vista Life Sciences Private Limited,Delhi(India),Headquarters,4886300,,
Viswam Pharma Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Vita-Plus (India) Private Limited,Maharashtra(India),Headquarters,4886300,,
Vital Lifesciences Private Limited,Maharashtra(India),Headquarters,4886300,www.vitallab.com,2226183641.0
Vitamax Healthcare Private Limited,Madhya Pradesh(India),Headquarters,4886300,,
Vitthal Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Vizag Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,,
Vmg Pharmaceuticals Private Limited,Haryana(India),Headquarters,4886300,www.vmgpharmaceuticals.com,1244745260.0
Vokin Biotech Private Limited,Delhi(India),Headquarters,4886300,,
Vr Finechem Private Limited,Gujarat(India),Headquarters,4886300,www.shivapharmachem.com,
Vr Health Science (Opc) Private Limited,Haryana(India),Headquarters,4886300,,
Vti Chem Pharm Private Limited,Maharashtra(India),Headquarters,4886300,,
Walbro Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,1123876352.0
Wamika Pharmaceuticals Private Limited,Haryana(India),Headquarters,4886300,,
Warner Laboratories Private Limited,Telangana(India),Headquarters,4886300,,
Wayzina Pharmaceuticals Private Limited,Bihar(India),Headquarters,4886300,,
We Doc Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Weishorn Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Welcott Lifesciences Private Limited,Maharashtra(India),Headquarters,4886300,,
Wellbert Pharmaceuticals (Bombay) Private Limited,Maharashtra(India),Headquarters,4886300,,
Wellnex Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Wens Durgs (India) Private Limited,Maharashtra(India),Headquarters,4886300,,
Wenz Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
West Coast Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Western India Industries Limited,West Bengal(India),Headquarters,4886300,,
White Cross Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,,
White Hope Pharmaceutical Private Limited,Maharashtra(India),Headquarters,4886300,www.whitehopefilms.com,
Whitesky Pharma (India) Private Limited,Kerala(India),Headquarters,4886300,,
Whiz Laboratories (India) Private Limited,Punjab(India),Headquarters,4886300,www.whizlaboratories.in,9872950013.0
Wiliance Pharmaceuticals Private Limited,Madhya Pradesh(India),Headquarters,4886300,www.wiliancepharmaceuticals.com,
Win Life Medicare Private Limited,Madhya Pradesh(India),Headquarters,4886300,,
Winfo Healthcare Private Limited,Karnataka(India),Headquarters,4886300,,
Winlife Remedies Private Limited,Rajasthan(India),Headquarters,4886300,,
Winrex Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,,
Wintergreen India Pharmaceutical Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Wirksam Pharma Private Limited,Rajasthan(India),Headquarters,4886300,,
Wizard Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,
Wolver Biotec Private Limited,Chandigarh(India),Headquarters,4886300,www.wolverbiotec.com,
Wulo Nutricare Private Limited,Haryana(India),Headquarters,4886300,,7351340004.0
Wyenne Davis Pharmaceuticals Private Limited,Kerala(India),Headquarters,4886300,www.wyennedavis.com,
Wynburg Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,9898141212.0
Xanthene Pharma Private Limited,Kerala(India),Headquarters,4886300,,
Xenium Remedies Private Limited,West Bengal(India),Headquarters,4886300,,
Xenon Pharma Private Limited,Delhi(India),Headquarters,4886300,,
Xyloge Private Limited,Delhi(India),Headquarters,4886300,,
Yagmag Labs Private Limited,Telangana(India),Headquarters,4886300,www.yagmaglabs.net,
Yak Herbals Private Limited,Delhi(India),Headquarters,4886300,,
Ygeia Pharmaceutical Private Limited,Bihar(India),Headquarters,4886300,,
Zafodo Pharmaceuticals Private Limited,Kerala(India),Headquarters,4886300,www.radiffmail.com,
Zanon Lifesciences Private Limited,Chandigarh(India),Headquarters,4886300,www.zanonlifesciences.com,9781360044.0
Zeal Biotech Private Limited,Delhi(India),Headquarters,4886300,,
Zeal Laboratories Private Limited,Rajasthan(India),Headquarters,4886300,,
Zenobia Pharmaceuticals Private Limited,Kerala(India),Headquarters,4886300,www.zenobiapharma.com,9447711489.0
Zeon Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,1141070970.0
Zeroharm Sciences Private Limited,Telangana(India),Headquarters,4886300,,9502204440.0
Zeus Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,
Zhen Heal Craft Private Limited,Chandigarh(India),Headquarters,4886300,,9218623400.0
Zillion Life Sciences Private Limited,Maharashtra(India),Headquarters,4886300,,
Zillion Qualichem Private Limited,Uttar Pradesh(India),Headquarters,4886300,www.zillionqualichem.com,8588809597.0
Zoic Medicare Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Zoomex Therapeutics Private Limited,Kerala(India),Headquarters,4886300,,9446482266.0
Zostera Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,
Zoya Industries Private Limited,Telangana(India),Headquarters,4886300,,
Zumanix Remedies Private Limited,Chhattisgarh(India),Headquarters,4886300,,9438913153.0
Zusamen Lifesciences & Research Private Limited,Maharashtra(India),Headquarters,4886300,www.zusamen.in,
Zwitter Biotech Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Zygal Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,1204176800.0
Brawn Biotech Limited,Delhi(India),Headquarters,4826003,www.brawnbiotech.com,
M.M. Remedies Private Limited,Uttar Pradesh(India),Headquarters,4824346,,
Indi Pharma Private Limited,Goa(India),Headquarters,4823518,www.indipharma.com,
S.V.R. Laboratories Private Limited,Telangana(India),Headquarters,4802329,,4023705300.0
Coronet Labs Private Limited,Telangana(India),Headquarters,4788574,,
Vvr Organics Private Limited,Telangana(India),Headquarters,4778881,www.vvrorganics.com,4040153151.0
Converge Biotech Private Limited,Telangana(India),Headquarters,4778130,www.convergebio.in,
Indian Medicines Pharmaceutical Corporation Limited,Uttar Pradesh(India),Headquarters,4753008,www.bsnl.in,5947287837.0
Lactose (India) Limited,Gujarat(India),Headquarters,4736829,www.lactoseindialimited.com,
Acacia Life Sciences Private Limited,Telangana(India),Headquarters,4730195,www.acacia.in,4027165316.0
Sai Teja Drugs And Intermidiates Private Limited,Telangana(India),Headquarters,4715032,www.saitejadrugs.com,4040153151.0
